trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
93,24,11.1335283,936378.851085902,1496.93857582004,0,0,0,0,0
94,24,11.4822933,1055578.92270311,1310.31127358556,0,0,0,0,0
95,24,11.8172039,1054936.9542692,1328.64903281414,0,0,0,0,0
96,24,11.8906967,1014739.15494951,1291.79055823447,0,0,0,0,0
97,24,11.5359805,1116829.00328822,1358.48166005207,0,0,0,0,0
98,24,11.414534,1077170.78032473,1343.23578685915,0,0,0,0,0
99,24,11.1564254,1069476.1783899,1332.16224440699,0,0,0,0,0
100,24,11.3389823,1107040.30887131,1311.60351864136,0,0,0,0,0
101,24,11.7311379,1109729.96477223,1352.55580111649,0,0,0,0,0
102,24,12.372523,1077330.60171618,1312.98683629224,0,0,0,0,0
103,24,8.604826,1086035.85382682,1341.1479213876,0,0,0,0,0
104,24,8.6223234,1118636.62674455,1347.88440022545,0,0,0,0,0
105,24,8.5927656,1070560.67829645,1319.10670436036,0,0,0,0,0
106,24,8.576714,1101697.49192423,1361.44483543101,0,0,0,0,0
107,24,8.9324143,1012690.92640304,1327.66245396239,0,0,0,0,0
108,24,9.4801313,1118849.90192834,1353.17181669477,0,0,0,0,0
109,24,8.5948319,1019038.11984001,1347.0365213154,0,0,0,0,0
110,24,8.6131362,1098431.86220574,1294.17515424259,0,0,0,0,0
111,24,8.5407774,1111577.59769014,1339.09952704104,0,0,0,0,0
112,24,8.3927831,1126103.11471149,1339.9228260664,0,0,0,0,0
113,24,8.6501986,990582.436996523,1344.55583314645,0,0,0,0,0
114,24,10.3051207,1093345.25745091,1296.66913328798,0,0,0,0,0
115,24,9.0609081,1069515.12735998,1350.24836632496,0,0,0,0,0
116,24,9.4203831,1051837.78462672,1341.35647065828,0,0,0,0,0
117,24,9.3624266,1097677.02141886,1326.30577569963,0,0,0,0,0
118,24,9.7593172,1091607.83604276,1299.38685647108,0,0,0,0,0
119,24,9.5687142,1085992.2309557,1358.37592316007,0,0,0,0,0
120,24,10.7269097,1087457.11947378,1343.27793399419,0,0,0,0,0
121,24,12.2520819,1042114.9852895,1349.66580402906,0,0,0,0,0
122,24,9.7677278,1108080.85103386,1383.20912327984,0,0,0,0,0
123,24,12.084229,1108529.43832562,1322.72902003655,0,0,0,0,0
124,24,11.1375936,1053071.0992531,1340.23708757868,0,0,0,0,0
125,24,9.1779178,1123457.42044347,1342.59574453392,0,0,0,0,0
126,24,8.3420158,1126635.17715448,1353.51641165908,0,0,0,0,0
127,24,7.8134169,1107987.65621677,1340.11203138829,0,0,0,0,0
128,24,9.7530254,1067906.2960678,1357.63297357255,0,0,0,0,0
129,24,9.3542523,1118526.58332219,1365.69777646478,0,0,0,0,0
130,24,9.1437709,1076822.04986197,1378.83669189532,0,0,0,0,0
131,24,9.1619778,1100292.13015399,1335.49491519036,0,0,0,0,0
132,24,9.6825525,1034555.54105172,1344.42621039956,0,0,0,0,0
133,24,10.6454704,1122190.18067073,1331.12636864951,0,0,0,0,0
134,24,10.2962631,1044917.25392473,1349.12400207003,0,0,0,0,0
135,24,9.4376356,1112533.99341633,1357.55843842656,0,0,0,0,0
136,24,9.7187743,1106624.37288188,1330.43918233937,0,0,0,0,0
137,24,9.266375,1123310.37857082,1353.68207008906,0,0,0,0,0
138,24,9.2081229,1062118.50222439,1339.1901479102,0,0,0,0,0
139,24,9.4864095,1072270.34377513,1325.58185259006,0,0,0,0,0
140,24,9.7458874,999000.643648237,1324.08538051203,0,0,0,0,0
141,24,9.1057288,1007533.6988862,1365.17238256441,0,0,0,0,0
142,24,9.3994976,1108803.79468248,1340.60100653852,0,0,0,0,0
143,24,8.6975177,1074699.6773868,1323.74605449333,0,0,0,0,0
144,24,8.6872184,1087473.24660585,1370.35814759122,0,0,0,0,0
145,24,9.8347202,1088853.18434742,1375.57126971738,0,0,0,0,0
146,24,8.7173295,1095864.93638623,1345.04742687284,0,0,0,0,0
147,24,10.2124575,1104599.93913729,1383.3899907089,0,0,0,0,0
148,24,8.5030379,1050010.2017305,1298.44977737442,0,0,0,0,0
149,24,8.4398148,1117357.52455807,1345.24542967172,0,0,0,0,0
150,24,8.6606131,1103502.75230162,1359.24800387335,0,0,0,0,0
151,24,8.493712,1108665.73237093,1353.84015975998,0,0,0,0,0
152,24,8.5841826,1107411.50748496,1338.25181095531,0,0,0,0,0
153,24,8.3368195,1068578.75026501,1328.35846012708,0,0,0,0,0
154,24,8.7562239,1106288.27407962,1346.9843614113,0,0,0,0,0
155,24,8.2631446,1069906.07574677,1341.99079314276,0,0,0,0,0
156,24,8.432801,1041085.20430816,1329.89158811424,0,0,0,0,0
157,24,8.3778206,1092430.15504356,1318.22871875226,0,0,0,0,0
158,24,8.5675915,1077953.48823236,1338.46495190114,0,0,0,0,0
159,24,8.6965725,1117119.88200788,1365.41964069286,0,0,0,0,0
160,24,8.6432356,1119963.13688667,1351.00079858598,0,0,0,0,0
161,24,8.4988465,1113330.36939428,1341.67440142416,0,0,0,0,0
162,24,8.6024632,1103962.42969621,1354.8864070466,0,0,0,0,0
163,24,8.6161594,1043612.02431968,1376.97582028163,0,0,0,0,0
164,24,8.6367641,1105208.32419767,1335.46787066115,0,0,0,0,0
165,24,8.7739178,1049237.0665852,1329.36852536032,0,0,0,0,0
166,24,8.9465025,1099775.07426354,1373.60761769024,0,0,0,0,0
167,24,8.3428157,1090836.75168118,1312.53132365495,0,0,0,0,0
168,24,8.5968497,1117555.7976736,1322.36845154774,0,0,0,0,0
169,24,8.8764789,1121699.36781876,1346.64692689166,0,0,0,0,0
170,24,8.6859206,1101123.92287174,1329.51329743344,0,0,0,0,0
171,24,8.5822376,1083258.86580678,1325.59866183078,0,0,0,0,0
172,24,8.9746859,1046730.21122597,1336.31333742816,0,0,0,0,0
173,24,8.7733164,997902.73281524,1406.40192921255,0,0,0,0,0
174,24,8.5665972,1115672.88895718,1360.86204294524,0,0,0,0,0
175,24,8.6324717,1116141.9626791,1335.88507139422,0,0,0,0,0
176,24,8.8539531,932369.186600505,1477.75692267888,0,0,0,0,0
177,24,8.774994,1069061.81071436,1311.41490866253,0,0,0,0,0
