trajectory,successful_hours,solve_time_s,daily_cost,daily_loss_MWh,solar_curt_MWh,wind_curt_MWh,max_solar_curt_MW,max_wind_curt_MW,curtailed_hours
1926,24,9.7233874,1139283.47703966,1313.09352818959,0,0,0,0,0
1927,24,9.7166197,1136124.46349667,1309.15360278449,0,0,0,0,0
1928,24,9.9306906,1133874.32702449,1308.66603846248,0,0,0,0,0
1929,24,9.4089521,1127994.2372282,1298.90851291994,0,0,0,0,0
1930,24,9.9245231,1138764.72203812,1315.99610986775,0,0,0,0,0
1931,24,9.6759249,1128398.18439029,1299.78419989972,0,0,0,0,0
1932,24,9.9045234,1127804.23576669,1300.82822893157,0,0,0,0,0
1933,24,9.8193144,1083238.60735763,1269.27571557631,0,0,0,0,0
1934,24,9.82057,1139891.56027204,1314.36499682797,0,0,0,0,0
1935,24,9.5141499,1103395.01185808,1267.7242190967,0,0,0,0,0
1936,24,9.6702056,1094073.79389006,1279.05934338003,0,0,0,0,0
1937,24,9.5538215,1132634.36853305,1300.885350936,0,0,0,0,0
1938,24,9.623174,1113510.19147345,1285.56071979458,0,0,0,0,0
1939,24,9.5787596,1122269.74832237,1299.26163764731,0,0,0,0,0
1940,24,9.9405429,1125108.90808133,1295.28589633654,0,0,0,0,0
1941,24,9.7870073,1120333.1208136,1295.72965861447,0,0,0,0,0
1942,24,9.7006776,1134090.86884053,1308.67106827272,0,0,0,0,0
1943,24,10.0568235,1126149.16992223,1293.41379816117,0,0,0,0,0
1944,24,9.764511,1139108.48213415,1309.66431277283,0,0,0,0,0
1945,24,9.7150743,1105025.96912152,1278.84179069204,0,0,0,0,0
1946,24,9.9264878,1134463.1401538,1305.21924773575,0,0,0,0,0
1947,24,9.6401845,1138140.17770647,1313.78590937401,0,0,0,0,0
1948,24,9.898233,1050218.31889727,1237.23109991066,0,0,0,0,0
1949,24,9.7539146,1127071.71613193,1297.75071760619,0,0,0,0,0
1950,24,9.8900112,1128515.76649564,1302.46304601255,0,0,0,0,0
1951,24,9.5768664,1123282.03869959,1287.95019802714,0,0,0,0,0
1952,24,9.8892531,1132581.71839388,1309.68443254316,0,0,0,0,0
1953,24,9.6355805,1123064.03550776,1294.95053890044,0,0,0,0,0
1954,24,9.7363404,1124179.98585226,1296.77375689683,0,0,0,0,0
1955,24,9.766405,1069613.98023441,1293.85744449518,0,0,0,0,0
1956,24,9.4136871,1122497.5284254,1295.39316528977,0,0,0,0,0
1957,24,9.6192415,1130816.04758259,1303.46386799513,0,0,0,0,0
1958,24,9.8057004,1151283.34234168,1323.33453339478,0,0,0,0,0
1959,24,9.7419451,1088335.54817442,1276.77541675732,0,0,0,0,0
1960,24,9.9163902,1126217.57761693,1295.91312577815,0,0,0,0,0
1961,24,9.5597039,1122877.98215127,1290.75303404172,0,0,0,0,0
1962,24,9.8079812,1063128.93358882,1243.24163518896,0,0,0,0,0
1963,24,9.9890125,1111398.53488056,1274.74360799912,0,0,0,0,0
1964,24,9.5960525,1123071.53944554,1291.73466498101,0,0,0,0,0
1965,24,9.7837013,1127163.60775323,1296.66361967957,0,0,0,0,0
1966,24,9.8569576,1142743.84116055,1317.41082744194,0,0,0,0,0
1967,24,9.5056489,1123757.46284143,1295.59002290093,0,0,0,0,0
1968,24,9.7425685,1135359.79816317,1304.41080280012,0,0,0,0,0
1969,24,9.8899556,1134951.81982625,1304.66692414633,0,0,0,0,0
1970,24,9.1104951,1137447.3897324,1310.54862018827,0,0,0,0,0
1971,24,9.8499083,1123523.53440566,1297.1344088874,0,0,0,0,0
1972,24,9.8181098,1124601.47564621,1294.68343450596,0,0,0,0,0
1973,24,9.6240509,1146421.21258313,1318.84500957593,0,0,0,0,0
1974,24,9.6060328,1124744.3149008,1297.66974697565,0,0,0,0,0
1975,24,9.7777198,1135018.0458248,1305.54878712423,0,0,0,0,0
1976,24,10.0148545,1133127.88540797,1306.96776477572,0,0,0,0,0
1977,24,9.8203341,1139191.61740648,1315.64690633806,0,0,0,0,0
1978,24,9.6913959,1132191.77922392,1302.87183882264,0,0,0,0,0
1979,24,9.9680364,1133927.96570291,1303.50013583824,0,0,0,0,0
1980,24,9.9044323,1130712.42255182,1300.87646694434,0,0,0,0,0
1981,24,9.8618021,1075656.95460505,1250.93775301577,0,0,0,0,0
1982,24,9.8386397,1115053.54319538,1280.94367360272,0,0,0,0,0
1983,24,9.6661305,1130373.62992169,1295.2362819287,0,0,0,0,0
1984,24,9.8420497,1136351.64342136,1306.70470801729,0,0,0,0,0
1985,24,9.9429759,1007162.59739063,1229.15743830948,0,0,0,0,0
1986,24,10.1032501,1137729.84752514,1308.60178343794,0,0,0,0,0
1987,24,9.5369396,1125632.91894889,1298.21813836907,0,0,0,0,0
1988,24,9.5854653,1130469.45986295,1305.71992836301,0,0,0,0,0
1989,24,9.632809,1082578.1200967,1255.75629739386,0,0,0,0,0
1990,24,9.4657048,1132581.09324102,1305.21286087515,0,0,0,0,0
1991,24,9.9108583,1137912.59493071,1311.17358165876,0,0,0,0,0
1992,24,9.6276697,1143628.09428447,1317.86526049126,0,0,0,0,0
1993,24,8.8142824,1143235.07859298,1311.48824141853,0,0,0,0,0
1994,24,9.6909768,1127761.23804127,1301.65472054764,0,0,0,0,0
1995,24,7.9511339,1057970.52096298,1262.17160668068,0,0,0,0,0
1996,24,9.4266901,1143007.57337639,1316.15837009322,0,0,0,0,0
1997,24,4.7189904,1124971.07676777,1298.8821270834,0,0,0,0,0
1998,24,6.5784857,1137633.89055764,1311.24056587467,0,0,0,0,0
1999,24,8.7804275,1123515.95816865,1298.27269574775,0,0,0,0,0
2000,24,8.6043545,1125152.27975304,1293.67057710722,0,0,0,0,0
